d_ori_22,d_ori_23,d_ori_20,d_ori_21,set_size,ctpd,d_ori_24,d_ori_25,d_ori_28,d_ori_29,stim_pos_x_30,stim_pos_x_31,stim_pos_x_32,stim_pos_x_33,stim_pos_x_34,stim_pos_x_35,stim_pos_y_11,stim_pos_y_10,stim_pos_y_13,stim_pos_y_12,stim_pos_y_15,stim_pos_y_14,stim_pos_y_17,stim_pos_y_16,stim_pos_y_19,stim_pos_y_18,d_ori_35,d_ori_34,stim_pos_x_3,d_ori_31,d_ori_30,d_ori_33,d_ori_32,d_ori_26,test_set_size,d_ori_27,targetCol,dsd_test,seq_type,dsd,blockRepN,targetDist,dtype_test,prime_set_size,stim_pos_y_25,correctResponse,dtype,distrMean,d_ori_17,d_ori_16,stim_pos_y_3,d_ori_14,targetRow,d_ori_11,d_ori_13,d_ori_12,dsd_prime,streak_length_prime,stim_pos_y_35,stim_pos_y_34,stim_pos_y_33,stim_pos_y_32,stim_pos_y_31,stim_pos_y_30,d_ori_10,nextProbe,targetOri,stim_pos_x_1,stim_pos_x_2,ctpd_prime,stim_pos_x_4,stim_pos_x_5,stim_pos_x_6,stim_pos_x_7,stim_pos_x_8,stim_pos_x_9,stim_pos_y_28,stim_pos_y_29,targetPos,stim_pos_y_20,stim_pos_y_21,stim_pos_y_22,stim_pos_y_23,stim_pos_y_24,stim_pos_x_0,stim_pos_y_26,stim_pos_y_27,d_ori_9,d_ori_8,d_ori_3,d_ori_2,d_ori_1,d_ori_0,d_ori_7,d_ori_6,d_ori_5,d_ori_4,trialN,dtype_prime,stim_pos_x_18,stim_pos_x_19,stim_pos_x_12,stim_pos_x_13,stim_pos_x_10,stim_pos_x_11,stim_pos_x_16,stim_pos_x_17,stim_pos_x_14,stim_pos_x_15,stim_pos_y_9,stim_pos_y_8,d_ori_19,d_ori_18,stim_pos_y_1,stim_pos_y_0,d_ori_15,stim_pos_y_2,stim_pos_y_5,stim_pos_y_4,stim_pos_y_7,stim_pos_y_6,totBlockN,stim_pos_x_27,stim_pos_x_26,stim_pos_x_25,stim_pos_x_24,stim_pos_x_23,stim_pos_x_22,stim_pos_x_21,stim_pos_x_20,blockN,stim_pos_x_29,stim_pos_x_28,prevDistrCTPD,prevDistrMean,prevDistrType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,timeStart,timeBeforeDraw,timeDraw,timeAfterSaving,timeAfterWritingToTemp,timeAfterPreparingNext,answer,correct,rt,trialScore,session,participant,resolution,cpu_info,expName,pc_name,graphic_card,date,monitorName,
288.9,302.6,315.5,317.5,36,0,311.6,314.0,328.9,312.7,8.48,8.426,7.854,7.655,7.568,8.182,7.64,4.936,-4.58,-7.859,1.397,-1.419,7.966,4.602,-5.296,-8.195,318.4,316.5,-7.587,319.1,322.5,307.5,296.9,321.5,36,312.8,3,5,prime,10,0,77,norm,36,-4.45,down,norm,308.9377384,326.6,313.4,1.844,308.7,1,305.7,308.4,310.2,10,6,8.359,4.54,1.449,-1.132,-4.996,-8.402,303.8,6,385.9,-7.922,-8.437,0,-8.171,-7.879,-5.156,-4.909,-4.759,-5.262,5.036,8.25,19,-1.636,1.475,4.372,7.83,-8.019,-7.772,-1.524,1.501,300.2,305.1,314.6,295.7,298.8,297.9,313.9,324.5,296.5,293.3,0,norm,1.983,1.621,-1.468,-1.545,-5.152,-4.483,-1.58,-1.114,-1.861,-1.624,1.656,-1.723,,313.7,-4.735,-7.908,311.3,-1.688,7.599,4.996,-4.87,-7.982,0,4.769,4.742,5.195,4.958,1.61,1.989,1.464,1.423,0,4.311,4.578,,,,0,0,0,0,865.751,865.771,865.79283799,865.793,865.793,865.798,down,1,2.53351976694,7.46648023306,001,312,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1353,testMonitor,
312.6,312.5,298.3,,36,0,317.4,305.2,304.2,322.7,8.211,8.246,7.659,7.706,8.408,8.257,8.459,4.919,-5.057,-8.288,1.989,-1.555,8.217,5.035,-4.331,-8.247,316.9,305.4,-7.862,299.5,297.3,317.5,325.6,297.9,36,310.3,3,5,prime,10,0,110,norm,36,-4.576,up,norm,308.9377384,312.4,315.2,1.767,288.9,3,317.5,303.2,317.2,10,6,7.622,5.209,1.317,-1.163,-4.732,-8.335,294.1,6,418.9,-7.585,-8.264,0,-7.606,-7.676,-4.362,-4.794,-4.818,-4.741,4.592,8.291,21,-2.02,1.872,5.015,7.567,-7.659,-8.361,-1.403,1.939,321.7,316.5,305.5,304.9,308.6,309.6,300.5,306.7,309.6,311.4,1,norm,1.554,1.815,-1.537,-1.425,-4.69,-5.249,-1.239,-1.56,-1.212,-2.087,1.953,-1.617,299.9,328.9,-4.352,-8.179,305.9,-1.417,7.962,4.457,-4.835,-8.321,0,5.235,4.684,4.415,4.689,1.274,2.071,1.325,1.957,0,5.299,4.828,,,,0,1,1,1,868.349,868.358,868.364469428,868.365,868.367,868.372,up,1,3.08282066231,6.91717933769,001,312,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1353,testMonitor,
296.7,297.5,316.8,309.3,36,0,318.7,315.9,315.9,302.6,7.862,7.967,7.9,7.516,8.298,8.033,8.115,5.229,-5.216,-8.187,1.192,-1.109,7.685,4.976,-4.452,-7.986,318.3,300.7,-7.563,318.0,320.0,323.1,312.7,328.9,36,317.6,2,5,prime,10,0,70,norm,36,-4.49,up,norm,308.9377384,320.4,,1.771,296.5,4,319.9,288.9,314.3,10,6,7.799,5.077,1.146,-1.151,-5.28,-7.951,322.3,6,378.9,-7.775,-8.347,0,-7.518,-7.741,-5.082,-4.531,-4.921,-4.998,5.029,8.195,16,-1.41,1.982,5.018,7.567,-7.946,-7.705,-1.285,1.834,308.5,309.0,301.4,308.7,308.7,296.4,308.3,317.0,308.1,316.3,2,norm,1.433,1.294,-1.563,-1.959,-4.766,-5.25,-1.108,-1.863,-1.987,-1.634,1.686,-1.486,312.5,302.4,-4.572,-7.998,311.0,-1.151,8.329,4.381,-5.037,-7.713,0,5.234,4.531,4.721,4.306,1.421,1.11,1.8,1.882,0,5.141,5.267,,,,0,2,2,2,871.471,871.479,871.487278216,871.488,871.491,871.496,up,1,1.99611192689,8.00388807311,001,312,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1353,testMonitor,
301.8,307.2,328.9,316.4,36,0,311.6,321.1,304.9,304.1,8.005,7.599,8.473,8.225,8.476,7.965,8.237,4.678,-4.507,-8.439,1.418,-1.266,7.69,4.379,-4.44,-7.506,298.8,300.7,-8.209,306.2,313.5,318.2,304.2,299.9,36,318.5,0,5,prime,10,0,106,norm,36,-5.074,up,norm,308.9377384,298.6,299.4,1.918,293.8,3,311.2,288.9,298.2,10,6,8.161,4.786,1.889,-1.345,-4.74,-8.197,308.5,6,414.9,-7.517,-7.874,0,-8.473,-8.285,-5.061,-4.871,-4.973,-4.623,5.163,7.519,3,-1.128,1.852,4.51,7.53,-8.457,-8.461,-1.434,1.743,303.9,310.4,,306.9,319.4,306.6,304.5,294.3,310.9,310.0,3,norm,1.317,1.944,-1.122,-1.766,-5.033,-4.902,-1.332,-1.717,-2.096,-1.669,1.412,-2.026,303.6,306.1,-4.599,-7.903,305.9,-1.11,7.553,4.707,-4.977,-8.059,0,4.975,4.749,4.629,5.143,1.144,1.55,1.479,1.236,0,5.281,4.436,,,,0,3,3,3,873.509,873.515,873.524642214,873.525,873.529,873.534,up,1,1.09418504234,8.90581495766,001,312,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1353,testMonitor,
321.1,288.9,319.0,301.4,36,0,313.3,305.3,315.2,301.4,8.195,7.62,7.989,8.049,8.168,7.938,8.176,4.727,-4.867,-7.643,1.491,-1.798,7.645,5.105,-5.159,-8.232,301.0,289.7,-8.21,301.2,310.7,289.9,311.9,295.8,36,323.3,1,5,prime,10,0,93,norm,36,-5.129,up,norm,308.9377384,311.4,319.9,1.602,307.9,3,311.6,301.3,328.9,10,6,7.945,4.592,1.15,-1.58,-5.051,-8.088,308.3,6,401.9,-7.735,-8.288,0,-7.67,-7.618,-5.103,-4.622,-4.556,-4.508,5.022,7.662,9,-1.61,1.665,4.914,7.589,-8.064,-8.024,-1.227,1.8,,306.0,311.9,305.2,315.5,314.0,308.2,319.6,317.7,311.2,4,norm,1.446,1.195,-1.605,-2.089,-4.675,-5.255,-1.816,-2.066,-1.378,-1.935,1.388,-1.411,303.6,321.9,-4.377,-7.752,307.0,-2.046,7.871,5.241,-4.349,-7.914,0,4.91,4.754,4.31,5.269,1.431,1.881,1.345,1.923,0,4.591,4.837,,,,0,4,4,4,874.644,874.652,874.660132366,874.66,874.664,874.669,up,1,0.92749192765,9.07250807235,001,312,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1353,testMonitor,
308.5,315.1,304.7,305.0,36,0,327.2,306.7,288.9,301.1,7.738,7.997,8.077,8.214,7.946,8.256,7.721,4.851,-4.776,-7.554,1.705,-1.288,8.427,4.81,-5.206,-8.481,308.2,323.5,-7.808,306.8,322.6,318.2,317.0,319.6,36,293.3,3,5,prime,10,0,94,norm,36,-4.678,down,norm,308.9377384,295.3,325.1,1.984,302.5,1,301.2,297.4,304.9,10,6,8.436,4.394,1.906,-1.999,-4.342,-7.553,307.1,6,402.9,-7.649,-7.751,0,-8.33,-8.39,-5.225,-5.053,-4.959,-4.75,5.061,7.861,19,-1.608,1.505,4.778,7.674,-7.819,-8.198,-1.182,1.665,323.4,313.2,307.6,305.6,295.8,309.5,312.1,317.5,292.7,328.9,5,norm,1.28,1.131,-1.529,-1.566,-4.346,-4.467,-1.522,-1.204,-1.445,-1.578,1.275,-1.26,,308.3,-4.746,-7.694,310.6,-1.286,8.188,5.187,-4.92,-8.163,0,4.596,5.142,4.481,4.666,1.667,1.8,1.987,1.634,0,4.825,4.762,,,,0,5,5,5,875.613,875.62,875.628689446,875.629,875.633,875.638,down,1,1.91179335127,8.08820664873,001,312,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1353,testMonitor,
424.5,429.9,426.0,428.4,36,20,424.1,415.8,420.1,,7.594,7.688,7.641,7.609,7.949,7.536,8.192,5.293,-4.551,-7.824,2.008,-1.727,7.716,5.113,-4.919,-8.031,427.2,426.1,-8.406,427.6,425.8,426.2,423.8,431.2,36,418.4,4,5,probe,5,0,115,norm,36,-4.48,up,norm,423.532508583,427.5,423.0,1.668,428.4,5,428.0,419.0,427.9,10,6,8.063,4.523,1.591,-1.475,-4.313,-8.25,421.5,1,308.5,-8.461,-8.221,0,-8.15,-7.634,-4.967,-4.716,-4.95,-4.59,4.783,8.473,29,-2.039,1.382,4.56,7.718,-8.439,-8.365,-1.692,1.56,420.5,428.2,426.4,417.5,433.5,419.0,413.5,426.2,425.3,422.0,0,norm,2.028,1.776,-2.027,-1.124,-4.317,-5.296,-1.426,-1.747,-1.538,-1.132,2.011,-1.643,424.7,419.5,-4.729,-7.823,417.8,-1.772,7.723,4.633,-4.986,-8.206,1,5.047,4.897,5.022,5.078,1.717,1.108,1.522,1.466,1,4.359,4.608,0,308.9377384,norm,0,6,6,6,877.567,877.573,877.582446184,877.583,877.587,877.592,up,1,1.46115113483,8.53884886517,001,312,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1353,testMonitor,
189.9,204.1,211.0,194.0,36,40,204.3,183.5,194.5,195.6,7.867,8.463,7.9,7.509,7.855,7.958,7.77,5.014,-5.033,-8.212,2.013,-1.221,7.578,5.202,-4.384,-8.359,204.5,174.5,-7.508,188.9,187.9,177.1,184.4,192.0,36,188.2,1,5,prime,10,0,110,norm,36,-4.424,down,norm,190.970332091,178.3,172.7,1.306,178.2,0,171.0,179.5,198.3,10,5,7.844,4.503,1.504,-1.452,-4.679,-8.199,192.5,5,301.0,-8.313,-7.908,40,-8.329,-8.014,-5.143,-4.79,-5.255,-4.345,4.498,8.307,6,-1.443,1.698,4.808,8.151,-7.93,-8.322,-1.501,1.445,182.7,201.6,198.2,199.1,188.3,185.8,181.8,,198.3,183.6,0,norm,1.885,1.759,-2.06,-1.339,-5.081,-5.063,-1.262,-1.525,-1.121,-1.349,1.211,-1.932,183.4,205.8,-4.531,-7.8,190.3,-1.254,8.302,4.729,-4.855,-7.853,2,4.447,5.151,5.161,4.805,1.229,2.093,1.234,1.925,2,5.153,4.623,20,308.9377384,norm,0,7,7,7,879.07,879.076,879.085514511,879.086,879.089,879.094,down,1,1.62866335403,8.37133664597,001,312,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1353,testMonitor,
179.1,193.4,195.2,,36,40,196.8,199.0,182.2,206.8,7.759,7.569,7.969,8.133,7.794,7.926,8.498,5.003,-4.952,-8.469,1.129,-1.697,8.049,4.745,-5.204,-8.193,186.2,193.5,-7.832,191.5,177.5,200.9,205.1,199.2,36,174.2,3,5,prime,10,0,77,norm,36,-5.176,up,norm,190.970332091,184.3,189.6,1.8,196.2,3,199.2,185.4,192.0,10,5,8.449,5.133,2.023,-1.561,-4.748,-7.722,186.1,5,268.0,-8.161,-7.683,40,-7.771,-8.479,-4.533,-4.835,-4.664,-4.741,4.651,8.491,21,-1.704,1.645,4.547,8.2,-7.868,-8.336,-2.017,2.029,180.1,195.6,171.0,185.2,183.4,179.2,188.6,193.7,195.7,180.3,1,norm,1.953,1.652,-1.921,-1.217,-4.324,-4.425,-2.1,-1.268,-2.017,-1.274,1.62,-1.898,207.3,186.2,-5.193,-8.369,197.3,-1.712,7.609,4.5,-4.884,-7.598,2,5.186,4.389,4.961,4.329,1.607,1.169,1.518,1.579,2,4.783,4.791,20,308.9377384,norm,0,8,8,8,880.74,880.746,880.755412827,880.756,880.759,880.764,up,1,1.34493453366,8.65506546634,001,312,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1353,testMonitor,
195.2,183.0,183.5,206.5,36,40,191.0,185.8,194.8,203.1,7.747,8.498,8.433,8.145,8.146,8.123,8.297,4.769,-4.395,-8.278,1.525,-1.347,8.14,4.921,-4.323,-8.314,177.8,185.1,-7.943,198.7,196.0,185.5,182.5,209.5,36,180.0,1,5,prime,10,0,111,norm,36,-4.809,down,norm,190.970332091,211.0,189.2,1.275,197.5,2,181.2,210.1,191.5,10,5,7.569,4.348,1.34,-1.159,-4.46,-7.952,186.1,5,302.0,-7.531,-7.847,40,-8.263,-8.296,-4.77,-4.735,-5.209,-4.691,4.484,7.76,8,-1.11,1.958,4.975,7.953,-8.042,-8.38,-1.757,1.691,209.0,,188.9,171.0,180.5,196.2,189.8,195.9,185.5,189.6,2,norm,1.472,1.624,-1.291,-1.389,-5.299,-4.423,-2.039,-1.271,-1.613,-1.944,1.597,-1.908,181.3,175.1,-4.351,-8.095,196.4,-1.106,7.723,5.031,-4.617,-8.247,2,4.352,4.936,4.446,4.974,1.663,1.546,1.659,2.019,2,4.51,4.654,20,308.9377384,norm,0,9,9,9,882.126,882.133,882.141462557,882.142,882.146,882.151,down,1,1.19386728112,8.80613271888,001,312,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1353,testMonitor,
