d_ori_22,d_ori_23,d_ori_20,d_ori_21,set_size,ctpd,d_ori_24,d_ori_25,d_ori_28,d_ori_29,stim_pos_x_30,stim_pos_x_31,stim_pos_x_32,stim_pos_x_33,stim_pos_x_34,stim_pos_x_35,stim_pos_y_11,stim_pos_y_10,stim_pos_y_13,stim_pos_y_12,stim_pos_y_15,stim_pos_y_14,stim_pos_y_17,stim_pos_y_16,stim_pos_y_19,stim_pos_y_18,d_ori_35,d_ori_34,stim_pos_x_3,d_ori_31,d_ori_30,d_ori_33,d_ori_32,d_ori_26,test_set_size,d_ori_27,targetCol,dsd_test,seq_type,dsd,blockRepN,targetDist,dtype_test,prime_set_size,stim_pos_y_25,correctResponse,dtype,distrMean,d_ori_17,d_ori_16,stim_pos_y_3,d_ori_14,targetRow,d_ori_11,d_ori_13,d_ori_12,dsd_prime,streak_length_prime,stim_pos_y_35,stim_pos_y_34,stim_pos_y_33,stim_pos_y_32,stim_pos_y_31,stim_pos_y_30,d_ori_10,nextProbe,targetOri,stim_pos_x_1,stim_pos_x_2,ctpd_prime,stim_pos_x_4,stim_pos_x_5,stim_pos_x_6,stim_pos_x_7,stim_pos_x_8,stim_pos_x_9,stim_pos_y_28,stim_pos_y_29,targetPos,stim_pos_y_20,stim_pos_y_21,stim_pos_y_22,stim_pos_y_23,stim_pos_y_24,stim_pos_x_0,stim_pos_y_26,stim_pos_y_27,d_ori_9,d_ori_8,d_ori_3,d_ori_2,d_ori_1,d_ori_0,d_ori_7,d_ori_6,d_ori_5,d_ori_4,trialN,dtype_prime,stim_pos_x_18,stim_pos_x_19,stim_pos_x_12,stim_pos_x_13,stim_pos_x_10,stim_pos_x_11,stim_pos_x_16,stim_pos_x_17,stim_pos_x_14,stim_pos_x_15,stim_pos_y_9,stim_pos_y_8,d_ori_19,d_ori_18,stim_pos_y_1,stim_pos_y_0,d_ori_15,stim_pos_y_2,stim_pos_y_5,stim_pos_y_4,stim_pos_y_7,stim_pos_y_6,totBlockN,stim_pos_x_27,stim_pos_x_26,stim_pos_x_25,stim_pos_x_24,stim_pos_x_23,stim_pos_x_22,stim_pos_x_21,stim_pos_x_20,blockN,stim_pos_x_29,stim_pos_x_28,prevDistrCTPD,prevDistrMean,prevDistrType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,timeStart,timeBeforeDraw,timeDraw,timeAfterSaving,timeAfterWritingToTemp,timeAfterPreparingNext,answer,correct,rt,trialScore,session,participant,resolution,cpu_info,expName,pc_name,graphic_card,date,monitorName,
114.0,115.1,124.0,113.5,36,-80,112.4,100.3,115.1,116.8,8.466,8.303,8.178,7.904,8.488,7.81,7.535,5.291,-4.878,-7.721,1.27,-1.992,7.562,4.361,-4.693,-8.485,107.3,101.5,-8.0,115.4,135.9,122.2,95.9,126.8,36,122.5,3,5,prime,10,0,82,norm,36,-4.535,down,norm,115.91205369,104.8,123.3,2.097,121.2,0,126.3,111.0,114.4,10,6,7.719,4.601,2.036,-2.073,-4.42,-8.279,104.5,6,197.9,-7.652,-7.993,-80,-7.983,-8.015,-5.238,-5.129,-4.514,-4.496,4.925,7.856,18,-1.989,1.543,4.84,7.502,-7.599,-8.335,-1.628,1.445,115.9,114.1,124.6,113.3,100.7,112.9,110.5,102.4,115.5,127.1,0,norm,1.378,1.237,-1.81,-1.934,-4.391,-5.059,-1.909,-1.508,-1.623,-1.681,1.105,-1.366,116.5,,-4.505,-7.631,108.7,-1.375,7.956,4.389,-5.294,-7.959,0,5.264,4.621,4.926,4.493,1.564,1.646,1.718,1.669,0,4.887,4.834,,,,0,0,0,0,1768.23,1768.256,1768.27819912,1768.279,1768.279,1768.284,down,1,3.9193864287,6.0806135713,001,302,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1318,testMonitor,
121.8,95.9,126.4,118.5,36,-80,118.7,113.0,119.2,130.3,7.636,8.31,7.999,8.337,7.706,8.482,8.326,4.815,-5.049,-8.14,1.916,-1.95,8.362,5.016,-5.266,-8.153,110.6,118.5,-7.731,,122.1,109.0,117.7,125.6,36,99.4,5,5,prime,10,0,95,norm,36,-4.471,down,norm,115.91205369,115.5,107.6,1.868,105.6,1,116.8,127.8,133.0,10,6,7.922,4.315,1.794,-1.915,-4.49,-7.696,116.5,6,210.9,-8.106,-8.323,-80,-7.522,-8.128,-4.305,-5.087,-5.036,-5.254,5.037,8.117,31,-1.924,1.174,5.227,7.595,-7.535,-7.854,-1.846,1.171,127.4,123.2,133.9,118.5,118.6,109.8,135.9,114.3,131.6,114.9,1,norm,1.987,1.816,-1.237,-1.637,-4.822,-4.72,-1.267,-1.835,-1.328,-1.649,1.293,-1.253,123.4,109.4,-4.356,-7.636,110.9,-1.483,7.593,4.527,-4.697,-8.435,0,4.79,4.857,5.236,4.668,1.276,1.906,2.038,1.771,0,5.19,4.587,,,,0,1,1,1,1772.254,1772.262,1772.26941181,1772.27,1772.272,1772.277,down,1,2.13107981928,7.86892018072,001,302,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1318,testMonitor,
125.8,112.8,115.2,116.8,36,-80,128.2,120.2,114.7,126.0,7.931,7.533,8.187,8.331,7.815,7.903,7.908,5.164,-4.305,-7.965,1.347,-1.138,8.466,4.633,-4.779,-7.748,122.4,105.4,-7.59,118.5,120.7,122.3,101.5,121.2,36,116.5,1,5,prime,10,0,91,norm,36,-5.281,down,norm,115.91205369,96.2,114.6,1.673,115.7,2,114.9,121.9,116.4,10,6,7.797,5.075,1.708,-1.133,-4.461,-8.131,106.9,6,206.9,-7.643,-8.355,-80,-7.594,-8.17,-4.606,-4.447,-4.752,-4.619,4.734,7.957,8,-1.705,1.721,5.177,7.638,-8.098,-7.608,-1.444,1.518,124.7,,125.8,122.1,121.5,127.8,115.7,129.2,104.9,97.8,2,norm,1.959,1.368,-1.821,-1.306,-4.763,-5.004,-1.56,-1.455,-1.958,-1.362,1.626,-1.319,95.9,135.9,-4.601,-8.406,111.4,-1.692,7.837,5.014,-4.346,-7.629,0,5.274,4.819,4.909,4.418,1.258,1.935,1.164,1.685,0,5.088,4.349,,,,0,2,2,2,1774.424,1774.43,1774.44030225,1774.441,1774.444,1774.449,down,1,1.84566402857,8.15433597143,001,302,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1318,testMonitor,
118.5,124.9,102.3,110.8,36,-80,123.4,124.2,132.4,104.3,8.114,8.231,7.911,7.829,8.099,7.736,7.84,4.659,-5.29,-7.875,1.261,-1.101,7.546,5.231,-4.943,-8.244,112.5,118.1,-8.253,132.3,135.9,114.0,111.3,121.4,36,119.8,2,5,prime,10,0,104,norm,36,-4.969,down,norm,115.91205369,123.7,110.6,1.274,109.6,0,125.2,116.5,,10,6,7.548,4.517,1.876,-1.736,-5.119,-7.524,103.5,6,219.9,-7.544,-8.384,-80,-8.387,-8.452,-4.892,-4.36,-5.287,-4.78,4.765,8.167,12,-1.476,1.97,4.479,8.124,-8.205,-7.829,-1.987,1.964,106.2,108.8,128.2,107.2,95.9,135.6,109.7,118.8,117.1,111.8,3,norm,1.988,1.888,-1.975,-1.246,-4.728,-4.965,-1.435,-1.78,-1.662,-1.268,1.616,-1.45,123.2,125.8,-4.514,-7.608,123.3,-1.434,8.055,4.311,-4.929,-8.126,0,5.295,4.437,5.197,5.077,1.133,1.406,1.432,1.176,0,5.273,4.818,,,,0,3,3,3,1776.312,1776.319,1776.32737961,1776.328,1776.331,1776.336,down,1,1.9291930131,8.0708069869,001,302,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1318,testMonitor,
,117.3,126.0,115.5,36,-80,101.8,123.0,101.8,125.5,7.893,8.229,7.62,7.856,7.756,7.942,7.551,5.032,-4.391,-7.608,1.867,-1.816,7.899,4.673,-4.336,-8.073,119.9,124.4,-8.151,106.5,123.9,127.6,107.1,126.9,36,101.0,3,5,prime,10,0,86,norm,36,-4.408,up,norm,115.91205369,122.4,114.5,1.291,95.9,4,135.9,116.6,112.7,10,6,8.19,4.505,1.819,-1.477,-5.129,-7.558,100.8,6,201.9,-8.383,-8.071,-80,-7.982,-7.939,-4.312,-4.412,-4.436,-4.45,5.135,7.588,22,-2.062,1.782,4.605,7.7,-8.169,-7.985,-1.326,1.606,101.7,102.7,115.7,122.6,131.0,129.4,103.0,115.4,122.8,134.1,4,norm,1.739,1.302,-1.457,-1.592,-4.376,-4.618,-1.309,-1.649,-1.282,-1.605,1.834,-1.73,115.6,106.2,-4.649,-8.382,118.4,-1.885,8.489,4.782,-5.031,-8.02,0,5.014,4.319,4.747,4.977,1.77,1.51,2.046,1.959,0,5.098,5.075,,,,0,4,4,4,1778.282,1778.289,1778.2978418,1778.298,1778.302,1778.307,up,1,1.31134526046,8.68865473954,001,302,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1318,testMonitor,
104.3,114.5,101.4,106.6,36,-80,114.9,113.2,107.7,105.2,7.868,8.464,7.621,7.584,7.9,8.237,7.855,5.17,-4.818,-7.583,1.67,-1.947,8.102,4.611,-4.987,-7.758,110.2,112.5,-7.817,106.5,108.3,121.8,105.7,131.4,36,127.6,1,5,prime,10,0,69,norm,36,-5.264,up,norm,115.91205369,130.9,116.8,2.043,135.4,5,,119.4,135.9,10,6,7.55,4.573,1.998,-1.6,-4.675,-8.165,121.1,6,184.9,-8.332,-7.811,-80,-8.397,-8.283,-4.368,-4.634,-4.523,-5.253,4.769,8.174,11,-1.237,1.797,4.342,7.742,-8.282,-8.1,-1.445,1.166,114.0,106.0,120.2,114.0,103.4,108.7,100.8,119.7,95.9,118.9,5,norm,2.003,1.333,-1.94,-1.737,-4.88,-4.74,-1.467,-1.479,-1.518,-1.946,2.09,-1.424,112.7,127.5,-4.904,-7.909,117.9,-1.687,8.489,4.809,-5.263,-7.533,0,4.587,4.836,4.586,4.585,1.385,1.852,1.422,1.864,0,4.703,4.942,,,,0,5,5,5,1779.635,1779.641,1779.65055333,1779.651,1779.655,1779.66,up,1,1.71155886923,8.28844113077,001,302,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1318,testMonitor,
129.7,130.1,125.7,130.0,36,10,134.1,127.0,127.9,135.0,8.068,7.909,8.445,8.371,7.83,8.291,8.101,4.681,-5.051,-8.02,1.6,-1.973,7.534,4.686,-4.961,-7.75,128.6,133.3,-8.283,126.1,128.3,126.7,129.5,120.9,36,122.5,1,5,probe,5,0,95,norm,36,-4.432,down,norm,130.916688844,133.1,132.0,1.148,134.0,0,132.1,126.4,140.9,10,6,8.088,4.454,1.523,-1.201,-5.02,-8.269,129.6,1,35.9,-8.385,-7.938,-80,-8.068,-8.355,-4.529,-4.941,-4.95,-4.695,4.768,8.33,6,-1.235,1.541,4.359,7.663,-8.455,-7.877,-1.596,1.206,129.5,123.9,126.0,137.7,131.8,133.5,125.7,,133.6,124.1,0,norm,1.194,1.457,-2.057,-1.693,-4.493,-4.752,-1.914,-2.08,-1.568,-1.768,1.373,-1.819,124.6,136.0,-4.966,-7.555,135.4,-1.56,7.866,4.925,-5.077,-8.132,1,4.931,4.798,4.412,4.325,1.671,1.934,1.896,1.434,1,5.169,4.332,-80,115.91205369,norm,0,6,6,6,1781.388,1781.395,1781.40396994,1781.404,1781.408,1781.413,down,1,1.3277483095,8.6722516905,001,302,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1318,testMonitor,
38.6,42.6,12.4,32.9,36,-40,27.9,11.0,16.2,42.0,8.126,7.947,8.479,8.355,7.91,7.916,7.94,4.929,-4.567,-7.564,1.191,-1.71,8.445,4.406,-4.621,-7.817,17.8,26.7,-7.817,35.5,17.3,42.0,41.2,,36,13.2,4,5,prime,10,0,112,norm,36,-4.988,down,norm,30.9778520267,34.4,11.1,1.378,20.8,2,36.4,18.1,27.2,10,5,8.323,4.555,1.645,-1.891,-4.591,-7.973,32.1,5,143.0,-8.241,-8.425,-40,-8.057,-7.623,-4.765,-4.503,-4.431,-4.849,5.146,8.091,26,-1.794,2.0,4.684,7.698,-8.096,-7.916,-1.28,1.698,35.7,47.8,40.2,30.5,30.5,46.1,20.5,20.5,51.0,28.1,0,norm,1.898,1.622,-2.026,-1.424,-4.964,-4.926,-1.792,-1.228,-1.828,-1.951,1.232,-1.203,17.6,11.4,-4.842,-7.663,45.5,-1.171,8.391,5.133,-5.237,-7.552,2,5.254,4.381,4.351,4.625,1.826,1.645,1.568,1.684,2,4.731,4.936,10,115.91205369,norm,0,7,7,7,1782.757,1782.763,1782.77335143,1782.774,1782.777,1782.782,up,0,1.76221545742,-10,001,302,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1318,testMonitor,
23.6,26.5,42.4,18.6,36,-40,23.1,38.7,11.0,,7.846,8.289,8.11,8.43,7.545,7.907,8.29,4.307,-5.129,-7.508,1.346,-1.946,7.756,5.092,-4.855,-8.102,23.7,36.2,-7.517,21.5,34.8,41.3,21.2,37.8,36,23.7,4,5,prime,10,0,105,norm,36,-4.595,up,norm,30.9778520267,31.7,26.0,1.808,38.5,5,19.2,23.7,37.6,10,5,7.932,4.314,1.342,-1.124,-5.221,-8.229,28.4,5,136.0,-8.044,-7.676,-40,-7.825,-8.264,-4.452,-4.774,-4.844,-4.877,5.126,7.852,29,-1.652,1.628,4.449,8.478,-7.785,-8.177,-1.768,1.606,17.4,32.3,25.2,45.4,48.7,37.8,36.9,36.4,30.2,29.3,1,norm,1.282,1.742,-1.654,-1.11,-4.827,-4.767,-1.995,-1.645,-1.505,-1.587,1.335,-1.774,51.0,23.3,-5.092,-8.392,34.0,-1.897,7.526,5.231,-4.754,-8.121,2,4.57,4.372,5.282,4.354,1.753,1.688,1.858,1.972,2,4.853,4.332,10,115.91205369,norm,0,8,8,8,1785.597,1785.602,1785.61221882,1785.613,1785.616,1785.621,up,1,1.34457481204,8.65542518796,001,302,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1318,testMonitor,
38.4,44.9,18.1,25.6,36,-40,37.1,31.0,13.4,36.8,7.94,8.065,7.829,7.667,7.94,8.209,8.168,4.426,-4.367,-8.478,1.239,-1.859,8.244,4.572,-4.882,-8.445,19.2,30.0,-7.949,17.2,51.0,15.2,26.7,32.0,36,25.3,1,5,prime,10,0,81,norm,36,-4.815,down,norm,30.9778520267,44.4,23.8,1.208,19.8,0,46.7,27.2,40.2,10,5,7.526,4.599,1.122,-1.822,-5.048,-8.406,29.6,5,112.0,-7.59,-7.775,-40,-8.031,-8.332,-4.911,-5.215,-4.962,-4.841,4.679,8.354,6,-2.094,1.115,5.287,7.554,-7.834,-7.821,-1.66,1.163,20.7,46.9,11.0,33.7,41.7,15.1,27.6,,22.8,24.8,2,norm,2.091,1.935,-1.543,-1.447,-4.458,-4.904,-1.103,-1.541,-1.759,-1.102,1.857,-1.355,37.9,33.5,-5.273,-7.928,24.1,-1.246,8.456,4.329,-4.796,-7.579,2,4.649,4.973,4.33,5.233,1.958,2.01,1.56,1.231,2,4.51,4.619,10,115.91205369,norm,0,9,9,9,1786.982,1786.989,1786.99820225,1786.998,1787.002,1787.007,down,1,1.57831473203,8.42168526797,001,302,1280_800,Intel(R) Core(TM)2 Duo CPU     P8600  @ 2.40GHz,orientation_search,GRVLAPTOP1,Quadro NVS 160M/PCIe/SSE2,2018_nov_08_1318,testMonitor,
